21
Very supple wine, with great richness and density. It is all so complete, a pleasure, powerful yet also with sweet opulent fruits layered with dark tannins. For long-term aging.
95
46
Hugely dense, foursquare wine with great fruit and the purest tannins. Chocolate and coffee predominate at the same time as sweet tannins and acidity. A wine that combines charm with great power.
95
47
One of the peculiarities of St.-Émilion's classification is that Canon la Gaffelière is not classed in the top rung. Because, as this wine shows, it produces superb wines. This is ripe while so elegant, with great intensity and sweet perfumes.
95
48
Certainly the finest Grand Ciel Syrah to date, this is a full-flavored, complete wine, loaded with pure fruit flavors of berry and cassis. The details pile on—a whiff of stone, a hint of chocolate, suggestions of spice, all in perfect proportion.
95
49
A tremendous Chardonnay. As always, the winery's '09 is bone dry, crisply acidic and minerally. You might call it austere at this point, with its tart finish of grapefruit. But a great Hanzell Chardonnay will improve for at least a decade, possible two, and this is a great Hanzell Chardonnay. The score reflects what the wine likely will be approximately eight years down the road.
95
50
Sunflower-gold in color, this heady, hedonistic Chardonnay brims with aromas of toasted brioche, lemon and herb. Bright and completely balanced, it invites sip after sip until there simply is no more. Concentrated and complex it finishes dry, lingering in beautiful layers on the tongue.
95
51
Artadi's top wine is dynamite in a bottle. Ripe, saturated, oaky aromas of blackberry, leather, blueberry pie and aged cheese are incredibly potent and alluring. This is huge in the mouth, with lemony oak and broad tannins that don't grind. Intense blackberry, coffee, toast and smoky flavors finish a mile deep, with all sorts of textural grab and character. Best from 2016 through 2026.
95
52
This structured wine opens with earthy aromas of tilled soil, underbrush, leather, cedar, bright berries and baking spices. The vibrant palate displays classic Nebbiolo flavors of crushed dark cherry, clove, cinnamon, truffle, sage, thyme and licorice alongside brisk acidity and bracing but noble tannins. It will bloom into a beauty. Drink 2020–2040.
95
53
Scents of woodland berries, violets, dried rose petals, baking spices and Mediterranean herbs emerge from this wine. Crushed Morello cherry, graphite, red raspberry and white pepper all come seamlessly together on the palate alongside invigorating energy and intensity. It shows fantastic aging potential. Drink 2020–2040.
95
54
Aromas of Mediterranean herbs, hay, leather and red berry come together in this structured Barolo. Loaded with energy and intensity, it delivers creamy cherry-berry flavors layered with white pepper, clove, nutmeg and orange zest. It already has depth but needs time to develop complexity. Drink after 2022.
95
55
It offers classic Nebbiolo scents of red berry, forest floor, violet, baking spices, leather and Mediterranean herbs. The juicy palate doles out bright red cherry, mint, sage and black pepper alongside firm but velvety tannins and fresh acidity. Drink 2016–2024.
95
56
Sourced from the best barrels made at the winery in 2013, this off-dry reserve checks in with roughly 30 g/L residual sugar, and plenty of acidity to more than balance it out. It's sweet, tart and sappy, with concentrated, juicy flavors of Meyer lemon, grapefruit and tangerine. It feels full-bodied and roundly fruity, then continues to extend itself with concentrated details of mineral and acid. A wine of exceptional power and length.
95
57
A wonderfully smooth, dry, complex young Cabernet, and yes, the tannins have that famous Rutherford dust. The wine is the opposite of a fruit bomb, with moderate alcohol and interesting flavors of herbs, cherries, blackberries and spicy sandalwood. As good as it is now, it should ride out the next 8–10 years.
95
58
Young and tart in cool-climate acidity, this Pinot needs time in the cellar. It's an exotic wine, spicy and peppery, almost briary, like a Zinfandel, except with flavors of wild forest raspberries, cherries, orange zest and a hint of pine cone. It's as cellarable a Pinot Noir as exists in California. Best after 2015.
95
59
Structured, concentrated, a wine that shows power from both fruit and tannins. The opulent strawberry flavors are paralleled by firm, dry tannins. As the combination comes together, this will become a glorious wine.
95
60
Consistent year after year, this blend of 67% Sauvignon Blanc and 33% Sémillon is modeled after top-flight white Bordeaux. Deep gold, toasty and scented with olive oil, walnuts and loam, it hits the palate full-on with a rainbow of flavors: citrus, stone and tropical fruits, all accented with toast, oil and nuts from barrel aging. Riveting, delicious  and unique.
95
61
95-97. Barrel sample. Showing new wood spice, this rich and full-bodied wine also has weighty fruit, with creamy and herbaceous qualities.
96
62
Structured, with years to go to take on added complexity and personality, this wine is also a study in immediate gratification, as it's presently so juicy and easy to enjoy. It comes from an east-facing block, planted to a suitcase clone. Exotic, rich red and black berry and cinnamon form an alliance of balance and mouthwatering seduction. The oak and tannin are fully in sync, while a salty, meaty finish provides additional decadence.
98
63
Alluring, ethereal scents of perfumed berry, aromatic herb, fragrant blue flower, new leather, orange zest and exotic spice abound on this radiant wine. The smooth, vibrant palate is loaded with finesse, delivering juicy red cherry, raspberry, cake spice and energizing mineral. Silky, supple tannins and bright acidity provide impeccable balance. It's already extremely tempting but hold for even more complexity. Drink 2018–2025.
97
64
This wine is insanely good, from a dry-farmed, yes, rocky outcropping of vines planted first in 1910, then again in 1934 and the 1970s, with Carignane and Petite Sirah in the mix. It's thick, rich and beautifully put-together, full bodied and entirely balanced, with markings of cherry cordial and white pepper that seduce gently.
97
65
Dark, brooding cinnamon and fleshy black plum provide an exciting, complex counterpoint to the rakish earthiness and exotic Asian spice going on in this full-bodied, explosively compelling wine, its minerality lingering. It's young and still tightly coiled, with lingering minerality; let it open to enjoy now, but it would show best after some time, so cellar through 2024.
97
66
From a vineyard that Josh Jensen planted in 1975 comes this bottling that shows sultry black plum, minty herbs, tarragon, black slate, smashed mulberry and a touch of pork fat. A wondrous array of baked red and black fruit meet with clove, nutmeg, more tarragon and minty flavors on the palate too, producing delicious, dynamic flavor. It's like an expertly cooked stew of fruit, spice and herb.
96
67
Youthfully flippant, this block of the Wayfarer Vineyard is sitting largely in sandstone, where the grapes pull remarkably revealing minerality from the soil. Racy and flinty, this medium-bodied, structured and flirty wine dances in a generosity of rich red fruit, raspberry mostly, seasoned in clove and cardamom that's fresh and incredibly seductive. Still, it'll age; drink now through 2024.
96
68
With a majority of Pommard clone in this wine contributing to its undeniable breadth and depth, this rich, rewarding wine will benefit from further time in bottle. Sultry baking spice accents kirsch and strawberry, with understudies of tar, rose garden and tannin, all framed by moderate acidity. Cellar through 2023.
96
69
Floral in aromas and yet darkly savory in cherry and clove, this full-bodied wine holds layered acidity and balanced oak at its core. It hails from one block of the vineyard and spent time in entirely new French oak. Baked raspberry tart finds a happy companion in the richness of maple and velvety tannin. Drink now through 2024.
96
70
The Heintz Vineyard is on the outskirts of the AVA, really pushing toward the coast, with the expected cool-climate characteristics of fresh acidity and complex, savory tones. This wine wows in every way, from its notes of exotic coconut meat and apple pie to its tang of Meyer lemon, all accented by bergamot and anise. The spice rides a wave of body and length toward the finish, alongside an unmistakable streak of minerality. Hold through 2024.
96
71
Oh to have neighbors like these, bringing together several vineyard sites along this coveted stretch of the appellation. This bottling shows full-bodied richness and minerality dotted in a rose garden of pretty aromas and flavors. It's the silky-smooth texture that's most memorable, accented in earthy black tea and subtle oak tones.
96
72
A stunning range of black sage, fresh bay leaf, hearty mulberry, exotic cinnamon, raw beef and baking spice converge for a rugged yet pretty nose on this bottling from a vineyard planted in 1975. Elderberry and elderflower show on the sip, as do beet juice, dried ginger, crushed rocks, potting soils and a concentrated potpourri of purple flowers.
96
73
Multifaceted aromas of rose, iris, leather, cranberry, truffle and the barest hint of game lead the nose. The radiant palate offers creamy strawberry, ripe red cherry, orange zest, baking spice, dried herb and tobacco alongside firm but polished tannins. Fresh acidity provides balance while a mineral vein energizes the finish. With its smooth texture, it's already tempting but hold for even more complexity. Drink 2018–2026.
96
74
The producer's Russian River Valley fruit comes from the Winside Vineyard, planted long ago by Anne Moller-Racke and Joe Nugent. It astounds in this must-have wine, complex and ridiculously velvety in texture. Pepper, clove and cardamom ride huge waves of baked fruit and mocha, with the structure to age through at least 2026, but why wait when it's so delicious now?
95
75
95   Massolino 2012 Parafada (Barolo). A textbook Barolo, this opens with scents of mature berry, leather, underbrush, tobacco and an elegant trace of fragrant blue flower. The well-structured palate delivers succulent black cherry, crushed raspberry, cinnamon, licorice, clove and mineral alongside a backbone of firm yet refined tannins. Drink 2020–2030.
95
76
This voluptuously seductive wine is also elegantly balanced. Citrus, wet stone and sea salt lift the minerality to pronounced levels, accented by a crispness of lemon peel and papaya wrapped in blossoming jasmine. Many of the vines on the site date back nearly 40 years, a demonstration that in age there is beauty.
95
77
Bruised strawberries and ripe red plums are leveled by iron, ginger snaps, crushed slate and soy on the umami-laden nose of this bottling by Winemaker Jonathan Nagy. Intriguing river--stone minerality powers the palate, where black plums and olallieberries meet with black spice and lots of florality.
95
78
The appellation famous for Pinot Noir and Chardonnay packs a powerfully pretty punch when it comes to this variety, too, showing in this wine a soft, focused layering of Luxardo maraschino cherry and touch of cranberry. It then reveals an underlying richness that rewards the patient with a splash of white and black pepper, leaving an indelible stamp on the palate. Drink now through 2024.
95
79
The Grand Cru of Quarts de Chaume juts out over the Layon Valley, with its autumn mists, resulting in the best conditions for noble rot. This luscious wine, gold in color, is so rich, so intense as to be almost overwhelming. It is so young still all rich fruit, peaches, apricots with a touch of ginger. The wine, with its background of considerable acidity, will develop slowly; drink from 2020.
95
80
Crafted from 12 different clones planted throughout the estate vineyard, farmed to perfection, this is a delicious and exuberant expression of blueberry crumble that's succulent and inviting in every way. Full bodied, it retains enough acidity to remain mouthwatering and yet complex, a subtlety of white pepper and cardamom biting at the its heels. Drink now through 2024.
95
81
This is a beautiful display of Durell's greatness, crafted from two blocks of the vineyard, one planted to Old Wente, the other in one of the site's most rocky and windy areas. Combined, it offers well-integrated notions of golden apple, pear and honey amidst a freshness of acidity and unobtrusive oak, just the slightest suggestion of nutmeg-dusted brioche on the finish.
95
82
Roberto Conterno didn't make his flagship Monfortino in this vintage so he blended the juice destined for this iconic wine into Francia. It opens with enticing aromas of dark berry, underbrush, baking spice, mineral and a balsamic note that carry over to the powerful palate, along with juicy raspberry, licorice and tobacco. It's big and structured but also shows balance and complexity. Drink 2019–2029.
95
83
Fragrant and loaded with finesse, this opens with aromas of wild berry, blue flower, new leather, aromatic herb and a whiff of exotic spice. The structured, elegant palate delivers layers of red cherry, strawberry, flinty mineral, orange zest, star anise and clove framed in firm, polished tannins and bright acidity. It's still young and will develop even more complexity. Drink 2019–2029.
95
84
This gorgeous wine opens with aromas of smoke, baking spice, red berry and flint. The mineral note carries over to the vibrant, silky palate, accenting juicy Morello cherry, white pepper, star anise, Mediterranean herb and tobacco. Polished tannins and fresh acidity provide impeccable balance. Hold for more complexity. Drink 2019–2027.
95
85
Gavin Chanin is expert at showing off individual vineyards, which is most evident in this bottling from a less iconic, larger site. Baked cherry, allspice, raw beef and light bay leaf show on the nose, while the palate carries ripe strawberry and a red-cherry core surrounded by zesty thyme, dill, mint and a touch of green olive. The light yet grippy texture is stunning.
95
86
From the appellation that is at a summit of Loire sweet wines, this golden wine balances intense acidity with intense botrytis and honey flavors. Ripe peaches and pineapples dominate the fruit profile of this concentrated, beautiful wine. It is just approaching its peak, so wait a little longer, until 2018.
95
87
Radiant and earthy, this blend of Frappato and Nero d'Avola boasts enticing scents suggesting dark-skinned berry, leather, sunbaked earth, sea breeze and a floral note. The creamy, succulent palate doles out juicy black cherry, black raspberry, white pepper and aromatic herb alongside supple tannins and fresh acidity. A saline note wraps up the finish. Drink 2017–2024.
95
88
One of Spain's great full-force, modern-style wines, this excels despite the marginal 2008 vintage. It's open-knit and soft on the nose, with ladels of spice, graphite and black fruit aromas. It feels fresh, balanced and not overly tannic, with strapping blackberry, coffee, chocolate, spice and tobacco flavors all rolled into a fabulous whole. Licorice, espresso and amaro notes grace the padded finish. Drink now–2018.
95
89
This is co-fermented Old Stones Vineyard and Cailloux Vineyard Cabernet Sauvignon (60%) and Syrah (40%), showing the funk of the terroir and less of the varietal character of the fruit. It's flavorful and textural, with earth, anise and smoke notes, plus a mineral-driven wet-stone base and exceptional length.
95
90
A four-grape, Bordeaux-style blend, this packs 57% Cabernet Sauvignon, 27% Merlot, 13% Cabernet Franc and 3% Malbec. Refined and elegant, it is precisely structured, with a firm herbal attack and a perfect blend of berry and cassis flavors. It's dense, deep and compact, suggesting long aging ahead.
95
91
A wonderful 100% Cabernet, this is Prime's first wine to bear the new Coombsville appellation. It's smooth, elegant and complex, with layers of blackberry and crème de cassis. It's beautiful now and over the next eight years.
95
92
Truly stunning, the Lewis Estate Riesling from Dunham explodes with fragrant fruits—citrus, melon and tropical. A symphony of subtle accents, such as powdered sugar, candied citrus peel and breakfast tea, this gorgeous bottle belongs with the short list of the very best of Washington's many Rieslings.
95
93
This beautiful wine is austere at this very young stage. But what pent-up power—the richness comes from glorious ripe fruit, tempered with a core of steel and wrapped with pure lemon, apricot and toast flavors. Age for 10 years at least.
97
94
A ripe, toasty wine, very buttery. It has rich, almost sweet yellow fruit balanced with a wonderful mineral texture. The wine, of course, is still very young, but shows its future as being rounded and opulent. The acidity that holds it all together shows in the finish.
97
95
Outstanding. So dry and elegant, with such a deft, delicate texture, yet so explosive in fruit and spice. Bone dry, it has notes of herbs, cinnamon, raspberries and white pepper. A gorgeous, complex wine, one to think about and discuss.
95
96
Brilliantly dry and rich in acidity, this Pinot feels very refined in the mouth. With relatively modest alcohol, it offers an elegant and refreshing alternative to the heavy style of many California Pinot Noirs. Offers notes of earth, cherries, mushrooms, spices and sweet sandalwood.
95
97
This is a heavy-duty Cabernet, big in every way, with rich black cherry and cassis fruit, and dense, dark tannins. The long, slightly grainy finish reinforces the impression of raw power, yet the wine retains perfect proportion and is nicely differentiated from the other 2010s crafted by winemaker Chris Figgins.
95
98
This is a great Merlot that's intensely concentrated and dazzlingly rich—everything you want a Merlot to be. It's power packed with black cherries, cherry liqueur, cocoa and sweet oak, with firm, hard tannins. That is, of course, the Nickel & Nickel style. It shows classic Oakville structure and a hard-to-define elegance, making it one of the best Merlots of the vintage.
95
99
Leonetti's 2010 Reserve includes 52% Cabernet Sauvignon, 30% Merlot, 9% Cabernet Franc and 9% Malbec—a more complex blend than the 2009. It opens with a lovely floral aroma—a bouquet of clover and white flowers—then heads for the dark side, with black cherry and cassis. It's a big, tannic wine, beautifully crafted, and clearly differentiated from the winery's regular Cabernet bottling.
95
100
This wine could easily be mistaken for French Chablis. 
121
Still dry and concentrated and with swathes of rich tannins, the wine is dark and dense. The undertow of ripe black fruit is impressive. It obviously has considerable aging potential, Drink this serious wine from 2025.
95
122
This is a full-bodied wine, from one of the leading estates in Margaux. It is ripe with juicy blackberry and black-currant fruits. This fruit contrasts with the dark tannins and powerful structure. It is going to develop slowly and impressively to be ready to drink from 2025.
95
123
Red berry, aromatic herb, pressed violet and dark spice aromas meld together in the glass. Firmly structured, the palate boasts intensity and energy, offering dark cherry, licorice and mint set against a backbone of fine-grained tannins and fresh acidity. It's well balanced but young so give this time to fully develop. Drink 2020–2032.
95
124
Aromas of pomegranate, black fruit, herb and barrel spice lead to rich seamless palate-coating dark-fruit flavors. It's hedonistic but retains a sense of balance along with an unabashed deliciousness.
95
125
This full-bodied, concentrated wine shows plenty of power in its bringing together of the variety with smaller percentages of Merlot, Cabernet Franc, Petit Verdot and Malbec. With a huge presence on the palate that lingers and stays in one's brain, it shows a reductive quality of toasted oak along with black pepper, bark and leather saddle,. It's a wine to enjoy from a giant leather chaise, if possible. Cellar until 2023.
95
126
The estate is owned by the Olazabal family, descendants of Antonia Ferreira who created this and many other estates in the 19th century. This is a major wine, ripe and full of rich tannins and concentrated fruit. It is always one of the longest-lived wines from the Douro and this vintage has the structure and the fruit weight to develop well. An attractive spicy, smoky character adds extra interest. Drink from 2022.
95
127
A wine marking the 50th anniversary of Robert Mondavi Winery's founding, this shows the grandeur of the man, the vineyard and the vintage. Full bodied and robust, it's intense in bark, tar and black licorice, with dottings of coconut. Aromatically inviting, it's dusty and soft, with acres of complexity and structure. Enjoy it in 2023 and beyond.
95
128
From the beautiful, historic site planted to some of the oldest vines of the variety in Northern California, this delicious white explodes in juicy green apple and an intensity of fresh-squeezed lemon. That succulence lingers atop a lengthy, salty texture wrapped in subtle, supportive oak.
95
129
Full-bodied and velvety, this opens with alluring aromas of baking spice, mature plum, violet, Alpine herb and a balsamic note. The concentrated palate is smooth and robust, but it also boasts a weightless quality, delivering dried black cherry, nutmeg, cinnamon, anise, dried date and pipe tobacco alongside firm polished tannins and fresh acidity. A mineral note closes the finish. This is the best Sfursat 5 Stelle I've tried so far. Drink 2018–2028.
95
130
Sultry aromas of black plum, violet, lava rocks, smoke, caramelized beef, forest floor and star anise draw the nose into this hearty, well-rounded wine. There is both vibrant energy and tannic grip to the palate, with dense, dark cranberry, tangy fruit skins, a touch of vanilla and a minty fennel element on the finish.
95
131
From the Happy Canyon-based team behind the ultra luxury Crown Point project comes this bottling, offering a taste of the high life for a slightly more affordable price. Pressed blueberry, black cherry and sour plum aromas mesh with dried oregano, bay leaf, black pepper and pencil shavings on the nose. There's lots of depth to the palate, with dark olallieberry, eucalyptus oil and pine needle flavors leading into a hazelnut, caramel, coffee and vanilla finish.
95
132
From stunningly set vines overlooking the Carmel Valley that in this vintage produced only 1.25 tons an acre (or 1.12 pounds per plant) comes this stellar wine, redolent on the nose with black plum, mulberry, turned earth, wet mud, woody sagebrush, incense and sandalwood. There is great energy on the palate, with mulberry and elderberry flavors enhanced by light coffee, soil and fennel bulbs.
95
133
If you love massive Argentine reds with purity of fruit and fine oak, then this blend is up your alley. Toasty blackberry aromas come with plenty of oak grain, vanilla and depth. This is profoundly deep on the palate, while toasty blackberry, chocolate and peppery flavors finish with mocha and bracing tannins that aren't too rocky or hard. Drink through 2025.
95
134
This is Robert Mondavi winemaker Genevieve Janssens own micro-project with husband Luc, and she doesn't miss the chance to craft a classic, gorgeous wine. Blending 85% Cabernet Sauvignon from Hendry Ranch and 15% Cabernet Franc from Detert East Vineyard, this wine offers luxurious aromatics and a juicy core of blackberry, black cherry and soft, integrated tannin, a beautiful marriage of sites and vintner.
95
135
This wine, with its massive tannins and rich fruit, is obviously set for a long life. It does have the contrast of fresh black-currant acidity to give it a lift. But with the power behind it, the wine will develop slowly. Drink from 2025.
95
136
Black in the glass and dense with aromas of cooked blueberry, vanilla, maple syrup, brown sugar, tar, fudge and fresh purple flowers, this wine takes ripeness and concentration to impressive heights. Lavish on the palate with sticky, grippy tannins, the flavors of blueberry fudge, cola, black pepper and lavender are bold and delicious.
95
137
This is rich, while also such a stylish wine. It is ripe and full of tannins while masking that firm structure with immensely generous fruit. The two give the wine power, density and elegance. Drink this impressive wine from 2025.
95
138
This is a stellar wine. Dusty citrus spiked with clove comes to mind first aromatically and continues through to the palate. Tart acidity supports sublime texture and a lightness that never means lean. Red currant, grapefruit and orange provide additional lift and focus.
95
139
Dulcet peach, apricot and citrus sweetness extends languorously from nose to finish in this powerfully ripe, hedonistic wine. It's dancing and delicate in frame, yet unctuously juicy, filling the mouth with a blanket of luminous fruit. Sprightly tangerine acidity and delicate tea-leaf tannins lend structure to a long, penetrating finish. It's irresistible already but should continue to drink well for decades.
95
140
Sourced largely from the Martin Stelling Vineyard behind the winery in the western shade of Oakville, this wine opens with charred oak and a smoky, meaty character that intrigues. Seamless on the palate in soft, perceptible tannin, it delves into characteristics of cedar and brushy sage as it goes, unveiling a wildness that's hard to contain. Its bright, fresh finish gives it a roundness that's ready to enjoy now.
95
141
Bringing together multiple sites in one wine, this provides a fine example of the sum equalling more than the parts. Well balanced and crafted, it offers aromas of sandalwood and smoked meat that contrast with more exuberant, textured layers of black cherry and citrus peel.
95
142
Plump yet bright with fruit, suave yet spicy with herbs and gamy elements, this bottling shows candied cherry and cranberry alongside sage, eucalyptus and slight barnyard notes. The same juicy red fruit immediately elevates the palate, which is then leveled by lively Mediterranean spice and a buoyant acidity.
95
143
This winery's bottlings manage to pack bright, fruity energy and a wide array of herbs and seasonings into the same lithe frame. In this case, sagebrush and chaparral meet candied red cherry and dark pomegranate on the nose. The palate shows lots of oregano, thyme and bay leaf against a ripe cranberry base, with touches of black tea and rosehip adding to the complexity.
95
144
The mountain appellation speaks loudly in this wine, contributing juicy blackberry, tar and leather, all within a forested context of wild truffle and crunchy leaves. Concentrated and robust in body and ripeness, it unwinds slowly in the glass, imparting jolts of black pepper as it goes.
95
145
Always impressive, this wine is structured and powerful, with firm tannins that are still coming together. Packed with black fruits and tannins, it conveys a rich, almost Port-like quality, perhaps because the grapes are foot-trodden as in Port. Drink this wine from 2022.
95
146
Site speaks loudly in this beautifully made wine that is allowed to show its naturally inclined power within a constraint of cool-climate terroir. Juicy and explosive on the palate in cherry, raspberry, forest floor and jolts of cardamom, it's both lush and toasty, with a firmness to the tannin structure that suggests plenty of aging potential. It should get pretty interesting between 2024 and 2034, if one can possibly wait.
95
147
Combining finesse and structure, this impressive wine opens with fantastic scents of new leather, woodland berry, baking spice and balsamic notes. A blend of Nebbiolo and 15% Vespolina, the enticing palate doles out juicy black cherry, raspberry and white pepper framed in firm refined tannins. An energizing mineral note carries the lingering finish. Despite the warm vintage, it still boasts freshness. Drink through 2026.
95
148
Softly layered, this ripe, bold wine shows a wealth of body and complexity. The ripeness will please for its interwoven notions of Dr Pepper, black-cherry jam and black pepper, its tannins leathery and full of bravado.
95
149
There is impressive depth to the nose of this bottling, with concentrated black cherry, black plum and blueberry fruit enhanced by white pepper, roasted meat, licorice and hot asphalt. The palate is awash in savory flavors, with soy, charred beef and tobacco followed by waves of blueberry and leather and a wash of vanilla, plum skin and mocha, all atop perfectly polished tannins.
95
150
This wine is made to highlight the vintage and best vineyards, relying heavily on the producer's top-end site, Sacrashe. A hugely constructed wine, bold and brawny, it also manages to be soft and velvety, allowing for a greater contribution of savory elements than sweet, from leather to black pepper to Mexican chocolate. It pushes the boundaries on decadence in mysterious ways.
95
151
The producer held this wine back from release because it came from such a great ageworthy vintage—this is well worth the weight. With the wonderful richness of the 75% Pinot Noir dominating, this is a balanced wine, just hinting at toastiness, with concentrated ripe apple fruits melding into the texture of the wine.
96
152
The fascinating nose of this wine is reason enough to seek it out—an aromatic display of underripe raspberry, tart pomegranate, fresh dill, eucalyptus and sage. Montmorency cherry notes show on the palate, along with mace, Vietnamese cinnamon and fennel. A unique, refreshing and memorable wine.
96
153
